date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
7896,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.9100341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,1.5839999914169312,1.5759999910369515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48334198383.0,60721354989.10803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.576171875,0.0,0.0,0.0,0.0,1.0936619884630578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.783203125,0.0,19.149999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.3007014504528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090561440178746,3.174603325388735e-07,-0.012108224485877
7897,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,1.5609999895095823,1.552999989129603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44300394788.0,56469592118.54246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.987548828125,0.0,0.0,0.0,0.0,1.04828501706513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.88037109375,0.0,18.38999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.2408536529263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017621248893077,3.174603325388735e-07,-0.0046875284390779
7898,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.3900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,1.5770000219345093,1.5690000215545297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39607240515.0,49977589788.53025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.6728515625,0.0,0.0,0.0,0.0,1.0139984491207563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.72900390625,0.0,16.690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.89824667950944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1199286087105779,3.174603325388735e-07,0.0746929038188677
7899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.969970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.6019999980926514,1.59699999820441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62691789007.0,78023383954.87917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.5107421875,0.0,0.0,0.0,0.0,1.0534171776031245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.2939453125,0.0,19.65999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0130299567928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547548410004177,1.9841269397782899e-07,0.0516777902249927
7900,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,1.6239999532699585,1.613999953493476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52679737865.0,64479485084.811714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.82080078125,0.0,0.0,0.0,0.0,1.072350344136223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.701171875,0.0,21.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.3520897222809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091839765739385,3.96825387955658e-07,-0.0782827610793015
7901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,1.6950000524520874,1.6850000526756048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69023382175.0,80965841618.38017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.11962890625,0.0,0.0,0.0,0.0,0.9590090567851056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.8486328125,0.0,27.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.7863231896769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186748605582725,3.96825387955658e-07,-0.0217039902988135
7902,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,1.6679999828338623,1.6599999824538827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78398214539.0,93553956122.49615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.499267578125,0.0,0.0,0.0,0.0,0.950125166976298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.1484375,0.0,23.1299991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5912893142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979527310062897,3.174603325388735e-07,0.0746929038188677
7903,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.6349999904632568,1.6299999905750155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48174271215.0,58749111511.79433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.212646484375,0.0,0.0,0.0,0.0,1.035238594906018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.057373046875,0.0,18.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.9038005483396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1080973525030406,1.9841269397782899e-07,-0.0782827610793015
7904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.6399999856948853,1.634999985806644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54061732774.0,65728550981.24201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.450927734375,0.0,0.0,0.0,0.0,0.8967206187673947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.397705078125,0.0,19.71999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5028703467369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297564073756642,1.9841269397782899e-07,0.0268193206256366
7905,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.510009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,1.6419999599456787,1.631999960169196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40416525218.0,48930419073.21471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.078369140625,0.0,0.0,0.0,0.0,0.9406248191075676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.070068359375,0.0,21.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.9758540583895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2720034941722024,3.96825387955658e-07,-0.0782827610793015
7906,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.6829999685287476,1.6779999686405065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84482912776.0,100098239640.52568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1618.378173828125,0.0,0.0,0.0,0.0,0.7525576617120128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.67919921875,0.0,22.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.85930813913416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315144982479312,1.9841269397782899e-07,0.0746929038188677
7907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000000026077,1.633999943733215,1.6309999437071383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67610826680.0,82603334050.37465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-853.827880859375,0.0,0.0,0.0,0.0,0.8984522960042544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.294189453125,0.0,20.670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.9375366657338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1270242393573958,1.1904762008242192e-07,-0.0782827610793015
7908,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000000026077,1.631999969482422,1.6289999694563448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53774070802.0,65778681026.38126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1156.884765625,0.0,0.0,0.0,0.0,0.8476115018645737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.621337890625,0.0,20.149999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.2448932559436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0555067008510092,1.1904762008242192e-07,-0.0581661679415566
7909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000000026077,1.6080000400543213,1.6050000400282445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53697121740.0,66663091666.53666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.911865234375,0.0,0.0,0.0,0.0,1.077803287163217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643.591064453125,0.0,18.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.36786466327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238455344491472,1.1904762008242192e-07,0.0213192082935478
7910,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.18994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,1.5640000104904177,1.554000010713935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49558333256.0,62971198055.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.665283203125,0.0,0.0,0.0,0.0,1.1105369946032582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.62890625,0.0,18.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.4132554696188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672681148857623,3.96825387955658e-07,0.0647509449591873
7911,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.3800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.5740000009536743,1.569000001065433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42499766020.0,53831242487.02733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.077392578125,0.0,0.0,0.0,0.0,1.1423015269548602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888.69873046875,0.0,17.360000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.5839850530516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052691616288219,1.9841269397782899e-07,-0.0551748174503896
7912,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.52001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049999998882412,1.6100000143051147,1.6050000144168737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33373635283.0,41329578883.42751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.782958984375,0.0,0.0,0.0,0.0,1.045659622255773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736.488525390625,0.0,16.739999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.41530456117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115689239130076,1.9841269397782899e-07,-0.0782827610793015
7913,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,1.5809999704360962,1.5729999700561166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39999114805.0,50345016349.00888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.326416015625,0.0,0.0,0.0,0.0,0.9032660020364806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.90625,0.0,16.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.3904057762579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0580155077676046,3.174603325388735e-07,-0.0603601769525362
7914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.97998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999997764825,1.6150000095367432,1.6050000097602606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27363223090.0,33677812799.381725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.97021484375,0.0,0.0,0.0,0.0,1.0586421442090286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.518310546875,0.0,17.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.2347237549865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275702238949109,3.96825387955658e-07,0.0252152277018447
