date,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
2021-05-01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.6300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000000026077032,1.63100004196167,1.628000041935593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28726205272.0,35160593021.64304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.4111328125,0.0,0.0,0.0,0.0,1.0608014717479222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.892822265625,0.0,18.610000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.8776556401048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020921772956372653,1.1904762008242191e-07,-0.0009337777982154054
2021-05-02,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.6300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000000026077032,1.63100004196167,1.628000041935593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28032013047.0,34310908558.592678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.19091796875,0.0,0.0,0.0,0.0,1.0413327643429902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.05615234375,0.0,18.610000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.00350810062346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16226995848861292,1.1904762008242191e-07,0.07469290381886776
2021-05-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.760009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6069999933242798,1.6019999934360385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49174290212.0,61010285804.02324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.7060546875,0.0,0.0,0.0,0.0,1.1545388892737243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.086181640625,0.0,18.309999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.04917382109437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051720294307653125,1.9841269397782899e-07,-0.05482003945900705
2021-05-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,1.5920000076293945,1.582000007852912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62402045158.0,77905174521.36923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.75244140625,0.0,0.0,0.0,0.0,1.0594088968347783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3253.62939453125,0.0,19.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.1617915110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272417536125909,3.9682538795565797e-07,0.07469290381886776
2021-05-05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.9100341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.5839999914169312,1.5759999910369515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48334198383.0,60721354989.10803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.576171875,0.0,0.0,0.0,0.0,1.0936619884630578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.783203125,0.0,19.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.30070145045283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00905614401787469,3.1746033253887344e-07,-0.012108224485877055
2021-05-06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.5609999895095825,1.552999989129603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44300394788.0,56469592118.54246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.987548828125,0.0,0.0,0.0,0.0,1.04828501706513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.88037109375,0.0,18.389999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.24085365292626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017621248893077146,3.1746033253887344e-07,-0.004687528439077981
2021-05-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.3900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.5770000219345093,1.5690000215545297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39607240515.0,49977589788.53025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.6728515625,0.0,0.0,0.0,0.0,1.0139984491207563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.72900390625,0.0,16.690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.89824667950944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11992860871057798,3.1746033253887344e-07,0.07469290381886776
2021-05-08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.3900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.5770000219345093,1.5690000215545297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50208491286.0,63354562165.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.5615234375,0.0,0.0,0.0,0.0,1.1052734988296173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.647705078125,0.0,16.690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5612733622678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006712627801450655,3.1746033253887344e-07,0.003680887293035238
2021-05-09,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.3900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.5770000219345093,1.5690000215545297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50568290278.0,63808567195.28537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.21533203125,0.0,0.0,0.0,0.0,1.0717046845818528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.8447265625,0.0,16.690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.4920418649341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005968476837850734,3.1746033253887344e-07,0.0029471962648009143
2021-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.969970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6019999980926514,1.59699999820441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62691789007.0,78023383954.87917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.5107421875,0.0,0.0,0.0,0.0,1.0534171776031243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952.2939453125,0.0,19.65999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0130299567928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05475484100041772,1.9841269397782899e-07,0.051677790224992796
2021-05-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,1.6239999532699585,1.613999953493476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52679737865.0,64479485084.811714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.82080078125,0.0,0.0,0.0,0.0,1.072350344136223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.701171875,0.0,21.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.3520897222809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09183976573938502,3.9682538795565797e-07,-0.07828276107930152
2021-05-12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,1.6950000524520874,1.6850000526756048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69023382175.0,80965841618.38017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.11962890625,0.0,0.0,0.0,0.0,0.9590090567851056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.8486328125,0.0,27.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.7863231896769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186748605582725,3.9682538795565797e-07,-0.021703990298813595
2021-05-13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,1.6679999828338623,1.6599999824538827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78398214539.0,93553956122.49617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.499267578125,0.0,0.0,0.0,0.0,0.9501251669762979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.1484375,0.0,23.1299991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5912893142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09795273100628976,3.1746033253887344e-07,0.07469290381886776
2021-05-14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6349999904632568,1.6299999905750155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48174271215.0,58749111511.79433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.212646484375,0.0,0.0,0.0,0.0,1.035238594906018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.057373046875,0.0,18.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.9038005483396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10809735250304064,1.9841269397782899e-07,-0.07828276107930152
2021-05-15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6349999904632568,1.6299999905750155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42422321751.0,51734538962.00715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.171875,0.0,0.0,0.0,0.0,0.938294997606747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.1220703125,0.0,18.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.9634277738702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013912663131868785,1.9841269397782899e-07,-0.016889359060037194
2021-05-16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6349999904632568,1.6299999905750155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47359478734.0,57755462140.08705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.195068359375,0.0,0.0,0.0,0.0,0.9538356507827095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.506103515625,0.0,18.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.18931004529594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08504749250140786,1.9841269397782899e-07,-0.07828276107930152
2021-05-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6399999856948853,1.634999985806644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54061732774.0,65728550981.24201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.450927734375,0.0,0.0,0.0,0.0,0.8967206187673947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.397705078125,0.0,19.719999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.5028703467369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029756407375664207,1.9841269397782899e-07,0.026819320625636616
2021-05-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.510009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,1.6419999599456787,1.6319999601691961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40416525218.0,48930419073.21471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335.078369140625,0.0,0.0,0.0,0.0,0.9406248191075675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.070068359375,0.0,21.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.9758540583895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2720034941722024,3.9682538795565797e-07,-0.07828276107930152
2021-05-19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.6829999685287476,1.6779999686405063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84482912776.0,100098239640.52568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1618.378173828125,0.0,0.0,0.0,0.0,0.7525576617120128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.67919921875,0.0,22.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.85930813913416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13151449824793127,1.9841269397782899e-07,0.07469290381886776
