date_id,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns
4734,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209999993443489,3.861000061035156,3.651000067591667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449700.0,220928.5157264202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.82000732421875,0.0,0.0,0.0,0.0,0.921823421134622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.2799987792969,0.0,69.94999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.19285857544953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510734689699183,8.333333073154328e-06,0.0271204006873962
4735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209999993443489,3.861000061035156,3.651000067591667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373800.0,183640.3806505134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.220001220703125,0.0,0.0,0.0,0.0,0.9887952717728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.1700134277344,0.0,54.9900016784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.403079698530064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764592250042377,8.333333073154328e-06,0.0271204006873962
4736,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349999994039535,4.0229997634887695,3.787999764084816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453800.0,213151.72618917847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6300048828125,0.0,0.0,0.0,0.0,1.0676264053141704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.3200073242188,0.0,55.130001068115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87345686833407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152402312103832,9.325396801744187e-06,-0.0152125966341626
4737,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000029802322,4.011000156402588,3.811000153422356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422700.0,200759.90681567325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.80999755859375,0.0,0.0,0.0,0.0,1.0408077159994868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.2799987792969,0.0,69.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03551721249091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0918571441417596,7.936508054771122e-06,-0.0265193719015043
4738,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350000023841858,3.936000108718872,3.5010001063346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437800.0,200320.28765572247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.410003662109377,0.0,0.0,0.0,0.0,0.953035231843606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.42999267578125,0.0,67.61000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.70995747883623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063482212185643,1.7261904856515307e-05,-0.0062579544628314
4739,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999713897705,3.937999963760376,3.157999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445700.0,188935.99234306897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899993896484375,0.0,0.0,0.0,0.0,0.9460185232245296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.17999267578125,0.0,70.33000183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40023286747462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025839164093206,3.0952379817054386e-05,0.0026494317549779
4740,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199999809265137,3.885999917984009,2.865999937057495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369700.0,150713.4151924406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.08001708984375,0.0,0.0,0.0,0.0,0.9562097131354248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0899963378906,0.0,52.970001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.631786381221126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060041211565755,4.04761897193061e-05,-0.0059446263766472
4741,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0950000286102295,3.703000068664551,2.6080000400543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387300.0,161442.26427112435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.350006103515625,0.0,0.0,0.0,0.0,0.97440241202996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.9700012207031,0.0,53.11000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.182831361981336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0439923708228755,4.345238208770752e-05,-0.0265193719015043
4742,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099999904632568,3.618000030517578,2.6080000400543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423300.0,182929.99044859895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.75,0.0,0.0,0.0,0.0,0.9607433349491584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5299987792969,0.0,69.6500015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97791548243623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079217913953945,4.007936470092289e-05,-0.0265193719015043
4743,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260436,3.5339999198913574,2.6239998936653137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377200.0,169756.9776794404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.47998046875,0.0,0.0,0.0,0.0,0.9082918175398664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.95001220703125,0.0,67.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99755038727515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1044506174339473,3.611111215182713e-05,-0.0265193719015043
4744,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199999928474426,3.697000026702881,2.8770000338554382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399800.0,177020.14527012588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.5,0.0,0.0,0.0,0.0,0.8512078133051735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.67999267578125,0.0,79.12999725341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23797067173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0559852199090031,3.25396822558509e-05,-0.0265193719015043
4745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300000190734863,3.7290000915527344,2.999000072479248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397200.0,178156.5328403012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.89999389648438,0.0,0.0,0.0,0.0,0.8517139318399891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.19000244140625,0.0,80.05999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40267026334097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430337690160882,2.8968254725138343e-05,0.0271204006873962
4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.819999933242798,3.069999933242798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518500.0,226914.66404690564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.54000854492188,0.0,0.0,0.0,0.0,0.93632711786104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.42999267578125,0.0,66.95999908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93907767880874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251073542626817,2.976190476190476e-05,-0.0248129526241467
4747,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649999976158142,3.874000072479248,3.309000074863434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620100.0,279387.2448428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.94000244140625,0.0,0.0,0.0,0.0,0.9589194312708478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.5899963378906,0.0,69.95999908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57682963038105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146880224220723,2.2420634826024372e-05,0.0271204006873962
4748,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.938999891281128,3.563999891281128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534100.0,247612.430789272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9000244140625,0.0,0.0,0.0,0.0,1.0789465787552903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.04998779296875,0.0,62.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.495588106568775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404661762550244,1.488095238095238e-05,0.0271204006873962
4749,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350000023841858,3.9700000286102295,3.535000026226044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527000.0,239273.55098871945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.350006103515625,0.0,0.0,0.0,0.0,1.0975279650051588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0299987792969,0.0,59.88999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.80829827431533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569100374923452,1.7261904856515307e-05,0.0271204006873962
4750,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199999868869781,3.9040000438690186,3.4840000569820404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553200.0,255874.18862594487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3699951171875,0.0,0.0,0.0,0.0,1.109112476717158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.5599975585937,0.0,53.68000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14166137118761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305012678162157,1.6666666146308656e-05,0.0271204006873962
4751,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4650000035762787,3.765000104904175,3.300000101327896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559100.0,264349.87489231816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.05999755859375,0.0,0.0,0.0,0.0,1.0958568407527542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.489990234375,0.0,47.72999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28085820474967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159766789626005,1.845238109429677e-05,0.0160613535566351
4752,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799999952316284,3.694000005722046,3.314000010490417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695500.0,341433.480361197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.260009765625,0.0,0.0,0.0,0.0,1.0611900840881872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.8500061035156,0.0,54.560001373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.301093753275374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0847587329649736,1.5079364890143983e-05,-0.0265193719015043
